id,name,price,description,barcode,url,picture
24224,AquaPlus П60 STD LED Аквариум прямоугольный 53 л (51х31х45 см) Ольха,9789,"Аквариум AquaPlus STD П60 ольха (51х31х45 см) стекло 5 мм, прямоугольный, 53 л., с лампой Т8 1х14 Вт.",2000988754535,https://axolotl.ru/catalog/akvariumy/akvariumy_ot_31_do_60_litrov/aquaplus_p60_std_led_akvarium_pryamougolnyy_53_l_51kh31kh45_sm_olkha/,https://axolotl.ru/upload/iblock/d06/sw4m0yadhv6peqwgr5fszdxpl4nycph8/AquaPlus%20%D0%9F60%20STD%20LED%20%D0%90%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%20%D0%BF%D1%80%D1%8F%D0%BC%D0%BE%D1%83%D0%B3%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%2053%20%D0%BB%20%2851%D1%8531%D1%8545%20%D1%81%D0%BC%29%20%D0%9E%D0%BB%D1%8C%D1%85%D0%B0.jpeg
24242,Канна Ричард Уоллес (Желтый),970,"
<p>Канны — многолетние травянистые растения с ветвящимися корневищами и крупными листьями, двурядно расположенными на укороченных стеблях. В переводе с греческого слово «kanna» означает тростник. И действительно, строение стебля у канн в чем-то напоминает строение стебля тростника. Канны хорошо растут, если погружены в воду на глубину 10 - 20 см Растения - для пруда. Вырастает до 120-150 см </p>
<p><br></p>
",2000988754559,https://axolotl.ru/catalog/vse_dlya_pruda/prudovye_rasteniya_nimfei_irisy_kanny_1/kanna_richard_uolles_zheltyy/,https://axolotl.ru/upload/iblock/ec5/cc39qll6t00xsneye04fw9s0anwwlm80/%D0%9A%D0%B0%D0%BD%D0%BD%D0%B0%20%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4%20%D0%A3%D0%BE%D0%BB%D0%BB%D0%B5%D1%81%20%28%D0%96%D0%B5%D0%BB%D1%82%D1%8B%D0%B9%29.jpeg
24244,"AQUAEL LEDDY SLIM 36W SUNNY DAY&NIGHTСветодиодный светильник  белый, для аквриума 100 - 127 см",15416,"AQUAEL LEDDY SLIM 36W SUNNY DAY&NIGHTСветодиодный светильник  белый, для аквриума 100 - 127 см",Not value,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/osveshchenie/svetilniki_dlya_akvariumov/aquael_leddy_slim_36w_sunny_day_nightsvetodiodnyy_svetilnik_belyy_dlya_akvriuma_100_127_sm/,https://axolotl.ru/upload/iblock/076/if4s75eaavm8zvvq27jvjixm0ealg66s/AQUAEL%20LEDDY%20SLIM%2036W%20SUNNY%20DAYkNIGHT%D0%A1%D0%B2%D0%B5%D1%82%D0%BE%D0%B4%D0%B8%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9%20%D1%81%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9%2C%20%D0%B4%D0%BB%D1%8F%20%D0%B0%D0%BA%D0%B2%D1%80%D0%B8%D1%83%D0%BC%D0%B0%20100%20-%20127%20%D1%81%D0%BC.jpeg
24275,Sera CICHLIDs Sticks Корм для цихлид в палочках 250 мл 52 г,948,"Основной корм, состоящий из палочек, произведенных путем бережной обработки сырья; предназначен для крупных всеядных цихлид (включая множество Южно-Американских видов) и других крупных рыб.
Благодаря высокому содержанию легко усваиваемого белка и, входящим в состав, зародышам пшеницы и Омега жирным кислотам, корм легко усваивается и особенно привлекателен для рыб. Сбалансированное питание способствует здоровому развитию и жизнестойкости рыб.
Плавающие палочки сохраняют свою форму в воде, не загрязняя ее.",2000988754610,https://axolotl.ru/catalog/korma/korma_dlya_morskikh_ryb_i_gidrobiontov/sera_cichlids_sticks_korm_dlya_tsikhlid_v_palochkakh_250_ml_52_g_/,https://axolotl.ru/upload/iblock/745/vupgxyk3k30rt3kf2m5jsrrndeuvepkr/Sera%20CICHLIDs%20Sticks%20%D0%9A%D0%BE%D1%80%D0%BC%20%D0%B4%D0%BB%D1%8F%20%D1%86%D0%B8%D1%85%D0%BB%D0%B8%D0%B4%20%D0%B2%20%D0%BF%D0%B0%D0%BB%D0%BE%D1%87%D0%BA%D0%B0%D1%85%20250%20%D0%BC%D0%BB%2052%20%D0%B3%20.jpeg
24324,"Автоматическая кормушка с двумя емкостями для корма, голубая",2111,"
<p>Автоматическая кормушка для аквариума. Две емкости для корма, батарейки в комплекте</p>
",2000988754665,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/avtokormushki_i_kormushki/avtomaticheskie_kormushki/avtomaticheskaya_kormushka_s_dvumya_emkostyami_dlya_korma_golubaya/,https://axolotl.ru/upload/iblock/f0b/az3tqp56d8vifmnza50qe3098b1soa09/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BA%D0%BE%D1%80%D0%BC%D1%83%D1%88%D0%BA%D0%B0%20%D1%81%20%D0%B4%D0%B2%D1%83%D0%BC%D1%8F%20%D0%B5%D0%BC%D0%BA%D0%BE%D1%81%D1%82%D1%8F%D0%BC%D0%B8%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B0%2C%20%D0%B3%D0%BE%D0%BB%D1%83%D0%B1%D0%B0%D1%8F.jpeg
24325,"Автоматическая кормушка с двумя емкостями для корма, желтая",2111,"
<p>Автоматическая кормушка для аквариума. Две емкости для корма, батарейки в комплекте</p>
",2000988754672,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/avtokormushki_i_kormushki/avtomaticheskie_kormushki/avtomaticheskaya_kormushka_s_dvumya_emkostyami_dlya_korma_zheltaya/,https://axolotl.ru/upload/iblock/034/suq2oa9n7lm5opmj9xwmcqcups1svgfo/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BA%D0%BE%D1%80%D0%BC%D1%83%D1%88%D0%BA%D0%B0%20%D1%81%20%D0%B4%D0%B2%D1%83%D0%BC%D1%8F%20%D0%B5%D0%BC%D0%BA%D0%BE%D1%81%D1%82%D1%8F%D0%BC%D0%B8%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B0%2C%20%D0%B6%D0%B5%D0%BB%D1%82%D0%B0%D1%8F.jpeg
24332,Аквариум AquaPlus LUX LED П100 71х31х56 выбеленный дуб 72 л(71*31*56),20632,"LUX П100 – видовой аквариум с увеличенной высотой для Вашего офиса, в котором достаточно объема для заселения крупными яркими цихлидами. Каменистые ландшафты их родины  – озера Таньганьика, придадут картине реалистичность и сведут к минимуму время на обслуживание аквариума. Для максимального удобства и безопасности ко дну аквариума приклеен специальный изолоновый коврик.

ХАРАКТЕРИСТИКИ:
Серия: LUX
Форма: прямоугольный
Длина: 710 мм
Ширина: 310 мм
Высота (с крышкой): 560 мм
Освещение:  AQUAEL LEDDY TUBE Retro Fit Sunny 1х16 Вт / 620 мм
Толщина стекла: 6 мм
Объем: 92 литра

 
Аквариумы Aqua Plus серии LUX разработаны на основании всего самого лучшего, что было создано в аквариумистике. Это крепкие и надежные аквариумы, которые долго будут служить Вашей семье. Каждый аквариумист, в первую очередь, по достоинству оценит удобный и современный светильник. А широкая цветовая палитра, кратные мебельным размеры и качественные материалы послужат тому, чтобы аквариум органично вписался в интерьер Вашего дома.",4627123218790,https://axolotl.ru/catalog/akvariumy/akvariumy_pod_zakaz/akvarium_aquaplus_lux_led_p100_71kh31kh56_vybelennyy_dub_72_l_71_31_56/,https://axolotl.ru/upload/iblock/300/j9nd5je9ctgvwzwtba232tm0lzw7r837/%D0%90%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%20AquaPlus%20LUX%20LED%20%D0%9F100%2071%D1%8531%D1%8556%20%D0%B2%D1%8B%D0%B1%D0%B5%D0%BB%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B4%D1%83%D0%B1%2072%20%D0%BB%2871x31p56%29.jpeg
24360,"Аквариум-шар для рыбки петушка Naribo A-100, 4л, пластиковый, с оборудованием",2266,"Аквариум-шар для рыбки петушка Naribo A-100, 4л, пластиковый, с оборудованием
Артикул: NR-085831

Аквариумный набор Naribo. В набор входит: аквариум-шар (пластиковый), фильтр, светильник, два USB адаптера. Аквариум объемом 4 литра, изготовлен из высококачественного пластика. В комплект входит фильтр мощностью 2Вт и производительностью 130 л/ч. Также входит светодиодный светильник мощностью 5Вт.",4660155085831,https://axolotl.ru/catalog/akvariumy/bokaly_shary/akvarium_shar_dlya_rybki_petushka_naribo_a_100_4l_plastikovyy_s_oborudovaniem/,https://axolotl.ru/upload/iblock/3da/bdektoyvbb67w1rbuoxf0q3jsmcgrn54/%D0%90%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC-%D1%88%D0%B0%D1%80%20%D0%B4%D0%BB%D1%8F%20%D1%80%D1%8B%D0%B1%D0%BA%D0%B8%20%D0%BF%D0%B5%D1%82%D1%83%D1%88%D0%BA%D0%B0%20Naribo%20A-100%2C%204%D0%BB%2C%20%D0%BF%D0%BB%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9%2C%20%D1%81%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%D0%BC.jpeg
24362,PRIME Декорация пластиковая Домик гнома 13X9X11см PR-RP179,1035,"Пластиковая декорация для использования в аквариумистике и фитодизайне.

Характеристики:

    Размер: 13х9х11 см.
    Материал: пластик.
    Фантазийная фигурка украсит ваш аквариум.
    Декорация может служить местом для укрытия рыбок.
    Материал, из которого изготовлена декорация PRIME, безвреден для обитателей аквариума.
    Для очистки от налета в процессе эксплуатации просто промойте чистой водой.

Технологи и специалисты PRIME трудились над тем, чтобы получить лучшие характеристики товаров для аквариумистики по доступным ценам и хорошего качества.

Искусственные декорации (пластик, керамика, дерево) не требуют и не выносят термической обработки - кипячение, ошпаривание кипятком и горячей водой (температурой выше 40 градусов), а также обработки агрессивными химическими веществами (кислота, щелочь). Это может привести к разрушению и отслаиванию внешнего декоративного покрытия. Перед размещением в аквариуме декорации достаточно ополоснуть водой комнатной температуры.",4631145563288,https://axolotl.ru/catalog/dekoratsii/iskusstvennye_dekoratsii/prime_dekoratsiya_plastikovaya_domik_gnoma_13x9x11sm_pr_rp179/,https://axolotl.ru/upload/iblock/0b7/32ezq7z8ixebo83wm07ckfp9gbdrm54e/PRIME%20%D0%94%D0%B5%D0%BA%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BB%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%94%D0%BE%D0%BC%D0%B8%D0%BA%20%D0%B3%D0%BD%D0%BE%D0%BC%D0%B0%2013X9X11%D1%81%D0%BC%20PR-RP179.jpeg
24370,"AQUAEL SAS FILTER 500 Скиммер поверхностный  для аквариумов до 500л (4,4 Вт, 500 л/ч)",3309,"SAS FILTER 500 —аквариумный фильтр, предназначенный для удаления с поверхности воды слоя загрязнений, появляющегося в результате оседания пыли, образования бактериальной пленки или при всплытии мелких растительных остатков. Помогает сохранять эстетически привлекательный вид аквариума, поддерживает процесс фильтрации и аэрации воды. Благодаря регулируемой производительности он идеально подходит как для больших, так и для маленьких аквариумов",5905546337533,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/vnutrennie_filtry/aquael_sas_filter_500_skimmer_poverkhnostnyy_dlya_akvariumov_do_500l_4_4_vt_500_l_ch/,https://axolotl.ru/upload/iblock/678/ofqwaabr1wo4rtt9aje7l5t07nyazpd5/%D1%87%29.jpeg
24371,"ISTA LED Светильник 5вт, 17см, с регулируемым креплением на отбортовку",1455,"LED Светильник 5вт, 17см, белые и синие светодиоды для маленького аквариума, с регулируемым креплением на отбортовку, для морского аквариума.",4719859034246,https://axolotl.ru/catalog/akvariumnoe_oborudovanie/osveshchenie/svetilniki_dlya_akvariumov/ista_led_svetilnik_5vt_17sm_s_reguliruemym_krepleniem_na_otbortovku/,https://axolotl.ru/upload/iblock/80b/a4x8pkpv0bvvhqh26cjpbbgoi3ys2ca8/ISTA%20LED%20%D0%A1%D0%B2%D0%B5%D1%82%D0%B8%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%205%D0%B2%D1%82%2C%2017%D1%81%D0%BC%2C%20%D1%81%20%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D1%83%D0%B5%D0%BC%D1%8B%D0%BC%20%D0%BA%D1%80%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%D0%BC%20%D0%BD%D0%B0%20%D0%BE%D1%82%D0%B1%D0%BE%D1%80%D1%82%D0%BE%D0%B2%D0%BA%D1%83.jpeg
24378,"ISTA Система CO2 с одноразовым баллоном, 95 г базовая",6674,"Простота в сборке и использовании. Регулятор низкого давления обеспечивает точное дозирование газа CO2. Одноразовый картридж CO2 в комплекте. Держатель с картриджем можно подвесить на аквариум или установить рядом. Компактный СО2 диффузор, держатель шланга, шланг и счётчик пузырьков ""2 в 1"" в комплекте.",4719856836874,https://axolotl.ru/catalog/so2_sistemy_i_komplektuyushchie/komplekty_sistem_so2/ista_sistema_co2_s_odnorazovym_ballonom_95_g_bazovaya/,https://axolotl.ru/upload/iblock/ab4/x3m4gf4j1prv77tvj5ra6u2xx51tvwvq/ISTA%20%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0%20CO2%20%D1%81%20%D0%BE%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D1%8B%D0%BC%20%D0%B1%D0%B0%D0%BB%D0%BB%D0%BE%D0%BD%D0%BE%D0%BC%2C%2095%20%D0%B3%20%D0%B1%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F.jpeg
24388,"Seachem Flourish Добавка микроэлементов 500мл., 5мл. на 250л.",1945,"Seachem Flourish® - это комплексная добавка для растительного пресноводного аквариума. Она содержит богатый ассортимент важных микроэлементов и других питательных веществ. К ним относятся кальций, магний, железо и другие важные элементы, которые полезны для аквариумных растений. В дополнение к микроэлементам в растительный аквариум также необходимо добавлять макроэлементы (NPK). Используйте Flourish® Nitrogen™, Flourish® Phosphorus™ и Flourish® Potassium™ по мере необходимости. Seachem Flourish® безопасен для беспозвоночных животных, таких как креветки. Используйте 1 колпачок (5 мл) на каждые 250 л аквариумной воды один или два раза в неделю. Каждое деление колпачка составляет примерно 1 мл. Рекомендуется держать в холодильнике через 3 месяца после вскрытия. Вес: 0,14 кг.",4660155080041,https://axolotl.ru/catalog/udobreniya_dlya_akvariumnykh_rasteniy/seachem_flourish_dobavka_mikroelementov_500ml_5ml_na_250l/,https://axolotl.ru/upload/iblock/c78/db2vz8dbrbncx4oo2bxdw7hcq6hwh2t6/Seachem%20Flourish%20%D0%94%D0%BE%D0%B1%D0%B0%D0%B2%D0%BA%D0%B0%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%BE%D0%B2%20500%D0%BC%D0%BB.%2C%205%D0%BC%D0%BB.%20%D0%BD%D0%B0%20250%D0%BB..jpeg
24389,"Seachem Trace Добавка микроэлементов (следовых элементов) 500мл., 5мл. на 80л.",1945,"В составе Seachem Flourish Trace™ содержится широкий спектр микроэлементов, необходимых для здоровья и роста растений. Микроэлементы обычно истощаются в результате потребления растениями, окисления и осаждения. Последние два процесса протекают быстрее. Seachem Flourish Trace™ безопасен для беспозвоночных животных, таких как креветки. Обычно рекомендуется начинать с использования Flourish® и/или Flourish Tabs™ . Они обеспечивают растительный аквариум широким спектром нутриентов (витамины, аминокислоты) и микроэлементов (железо, марганец, никель, кобальт и т. д.), которые улучшают здоровье и рост растений. Если скорость роста растений существенна, то микроэлементы часто потребляются быстрее, чем другие компоненты Flourish® , поэтому в этом случае было бы полезно также использовать Seachem Flourish Trace™ вместе с Flourish® и/или Flourish Tabs™ . Признаки дефицита микроэлементов Бор: гибель меристемы стеблей и корней, скрученные листья, чаще всего поражаются молодые ткани. Кобальт: используется для фиксации азота, признаками дефицита как азота, так и кобальта является замедленный рост растений. Медь: молодые листья темно-зеленые, скрученные, увядшие, верхушка растений остается живой. Марганец: хлороз молодых листьев, при этом прожилки на молодых листьях остаются зелеными, некроз между прожилками. Молибден: хлороз, скручивание, гибель молодых листьев. Цинк: уменьшенный размер листьев, укороченные междоузлия, хлороз, чаще всего поражаются старые листья. Используйте 1 колпачок (5 мл) на каждые 80 л два раза в неделю. При использовании в сочетании с Flourish® не рекомендуется применять оба средства в один день. Вес: 0,28 кг.",4660155080669,https://axolotl.ru/catalog/udobreniya_dlya_akvariumnykh_rasteniy/seachem_trace_dobavka_mikroelementov_sledovykh_elementov_500ml_5ml_na_80l/,https://axolotl.ru/upload/iblock/4d7/75rcwk0u5466hiq5vmo7w4p2g7b4n1s5/Seachem%20Trace%20%D0%94%D0%BE%D0%B1%D0%B0%D0%B2%D0%BA%D0%B0%20%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%BE%D0%B2%20%28%D1%81%D0%BB%D0%B5%D0%B4%D0%BE%D0%B2%D1%8B%D1%85%20%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%BE%D0%B2%29%20500%D0%BC%D0%BB.%2C%205%D0%BC%D0%BB.%20%D0%BD%D0%B0%2080%D0%BB..jpeg
24391,"Seachem Flourish Phosphorus Добавка фосфата калия , 500мл., 2,5мл. на 80л.",1945,"Фосфор является одним из трех основных макроэлементов (азот, фосфор, калий: NPK), необходимых растениям, его недостаток может быть сдерживающим фактором для роста растений. Seachem Flourish Phosphorus™ - это концентрированный раствор (4500 мг/л фосфата) фосфата калия. Seachem Flourish Phosphorus™ не содержит нитратов. При использовании по назначению Seachem Flourish Phosphorus™ усиливает и ускоряет рост водных растений без усиления роста водорослей. Для максимальной эффективности, используйте Seachem Flourish Phosphorus™ с Flourish Nitrogen™ ™ и Flourish Potassium ™ . Flourish Phosphorus™ безопасен для беспозвоночных животных, таких как креветки. Инструкция для начинающих: Используйте 2,5 мл (половину колпачка) на каждые 80 л аквариумной воды один или два раза в неделю или по мере необходимости в случаях дефицита фосфора (например замедленный рост, темно-зеленый цвет растения). Инструкция для экспертов: Начальная доза (2,5мл) повышает содержание фосфора на 0,05 мг/л (0,15 мг/л фосфата). Оптимальный уровень фосфата обычно колеблется в пределах 0,15–1,0 мг/л. Для того, чтоб рассчитать дозировку для поднятия уровня содержания фосфата до определенного значения рекомендуется использовать следующую формулу : 0,8vp=m, где v= объем аквариума в галлонах (1 галлон = 4 литра), p=желаемое увеличение фосфата и m=объем продукта для использования в мл. Например, чтобы поднять уровень содержания фосфатов в аквариуме на 20 галлонов (80 литров) до 0,1 мг/л фосфата, используется формула: 0.8*20*0.1=1,6 мл. Фасовка: в пластиковых бутылках по 100 мл, 250 мл, 500 мл, 2 л, 4 л.",4660155080720,https://axolotl.ru/catalog/udobreniya_dlya_akvariumnykh_rasteniy/seachem_flourish_phosphorus_dobavka_fosfata_kaliya_500ml_2_5ml_na_80l/,https://axolotl.ru/upload/iblock/10a/w3g6kq79wpd8sliym9rr527v4rv8iedb/Seachem%20Flourish%20Phosphorus%20%D0%94%D0%BE%D0%B1%D0%B0%D0%B2%D0%BA%D0%B0%20%D1%84%D0%BE%D1%81%D1%84%D0%B0%D1%82%D0%B0%20%D0%BA%D0%B0%D0%BB%D0%B8%D1%8F%20%2C%20500%D0%BC%D0%BB.%2C%202%2C5%D0%BC%D0%BB.%20%D0%BD%D0%B0%2080%D0%BB..jpeg
24392,"Seachem Flourish Phosphorus Добавка фосфата калия , 250мл., 2,5мл. на 80л.",1221,"Фосфор является одним из трех основных макроэлементов (азот, фосфор, калий: NPK), необходимых растениям, его недостаток может быть сдерживающим фактором для роста растений. Seachem Flourish Phosphorus™ - это концентрированный раствор (4500 мг/л фосфата) фосфата калия. Seachem Flourish Phosphorus™ не содержит нитратов. При использовании по назначению Seachem Flourish Phosphorus™ усиливает и ускоряет рост водных растений без усиления роста водорослей. Для максимальной эффективности, используйте Seachem Flourish Phosphorus™ с Flourish Nitrogen™ ™ и Flourish Potassium ™ . Flourish Phosphorus™ безопасен для беспозвоночных животных, таких как креветки. Инструкция для начинающих: Используйте 2,5 мл (половину колпачка) на каждые 80 л аквариумной воды один или два раза в неделю или по мере необходимости в случаях дефицита фосфора (например замедленный рост, темно-зеленый цвет растения). Инструкция для экспертов: Начальная доза (2,5мл) повышает содержание фосфора на 0,05 мг/л (0,15 мг/л фосфата). Оптимальный уровень фосфата обычно колеблется в пределах 0,15–1,0 мг/л. Для того, чтоб рассчитать дозировку для поднятия уровня содержания фосфата до определенного значения рекомендуется использовать следующую формулу : 0,8vp=m, где v= объем аквариума в галлонах (1 галлон = 4 литра), p=желаемое увеличение фосфата и m=объем продукта для использования в мл. Например, чтобы поднять уровень содержания фосфатов в аквариуме на 20 галлонов (80 литров) до 0,1 мг/л фосфата, используется формула: 0.8*20*0.1=1,6 мл. Фасовка: в пластиковых бутылках по 100 мл, 250 мл, 500 мл, 2 л, 4 л.",4660155080713,https://axolotl.ru/catalog/udobreniya_dlya_akvariumnykh_rasteniy/seachem_flourish_phosphorus_dobavka_fosfata_kaliya_250ml_2_5ml_na_80l/,https://axolotl.ru/upload/iblock/019/1xyaqc7qy0ffwwg1ytfeb1vhsrh6u1wp/Seachem%20Flourish%20Phosphorus%20%D0%94%D0%BE%D0%B1%D0%B0%D0%B2%D0%BA%D0%B0%20%D1%84%D0%BE%D1%81%D1%84%D0%B0%D1%82%D0%B0%20%D0%BA%D0%B0%D0%BB%D0%B8%D1%8F%20%2C%20250%D0%BC%D0%BB.%2C%202%2C5%D0%BC%D0%BB.%20%D0%BD%D0%B0%2080%D0%BB..jpeg
24393,Seachem Flourish Tabs Таблетки для растений 40шт,4626,"Seachem Flourish Tabs™ - это таблетки, стимулирующие рост корневой системы растений. Они содержат необходимые микроэлементы, аминокислоты и витамины. Они богаты железом, марганцем, магнием, кальцием, калием, инозитом, холином В12, биотином и другими элементами, которые, как было установлено, полезны для корней водных растений. Они не содержат фосфатов или нитратов, которые могли бы способствовать размножению водорослей. Упаковка из десяти таблеток подходит для двукратного удобрения площадки дна 30х75см. Поместите в грунт одну таблетку Seachem Flourish Tab™ в радиусе 10-15см друг от друга. 6 таблеток подходят для 45 литрового аквариума. Распределите таблетки равномерно по всему дну аквариума. Разместите таблетку посередине грунтового слоя. Добавляйте новые таблетки один раз в три-четыре месяца для оптимального роста растений. Вес: 0,05 кг.",4660155080768,https://axolotl.ru/catalog/udobreniya_dlya_akvariumnykh_rasteniy/seachem_flourish_tabs_tabletki_dlya_rasteniy_40sht_6sht_na_45l/,https://axolotl.ru/upload/iblock/b88/fofqcyz74hbwncnapwnmhkzvb8opcone/Seachem%20Flourish%20Tabs%20%D0%A2%D0%B0%D0%B1%D0%BB%D0%B5%D1%82%D0%BA%D0%B8%20%D0%B4%D0%BB%D1%8F%20%D1%80%D0%B0%D1%81%D1%82%D0%B5%D0%BD%D0%B8%D0%B9%2040%D1%88%D1%82.%2C%206%D1%88%D1%82.%20%D0%BD%D0%B0%2045%D0%BB..jpeg
24395,"Seachem AmGuard Средство для связывания аммония/аммиака, 250мл",1608,"Средство AmGuard ™ безопасно, быстро и эффективно связывает свободный аммоний в домашнем аквариуме, делая его нетоксичным. Аммоний может существовать в двух формах: свободной и ионизированной, но только в свободной форме он является токсичным. AmGuard ™ также удаляет хлор и хлорамины. Он начинает работать в течение нескольких минут после внесения, и не разлагается в течение почти 72 часов. Не изменяет рН. Дозировка: 1 колпачок (5 мл) на 40 литров связывает 1мг/л свободного аммония.",4631152726621,https://axolotl.ru/catalog/napolniteli/prochie_1/seachem_amguard_sredstvo_dlya_svyazyvaniya_ammoniya_ammiaka_250ml/,https://axolotl.ru/upload/iblock/52d/8598u2jiky0bmepxrublnwzgynahdoum/%D0%B0%D0%BC%D0%BC%D0%B8%D0%B0%D0%BA%D0%B0%2C%20250%D0%BC%D0%BB.jpeg
24398,"Seachem AmGuard Средство для связывания аммония/аммиака, 500мл",2484,"Средство AmGuard ™ безопасно, быстро и эффективно связывает свободный аммоний в домашнем аквариуме, делая его нетоксичным. Аммоний может существовать в двух формах: свободной и ионизированной, но только в свободной форме он является токсичным. AmGuard ™ также удаляет хлор и хлорамины. Он начинает работать в течение нескольких минут после внесения, и не разлагается в течение почти 72 часов. Не изменяет рН. Дозировка: 1 колпачок (5 мл) на 40 литров связывает 1мг/л свободного аммония.",4631152726638,https://axolotl.ru/catalog/napolniteli/prochie_1/seachem_amguard_sredstvo_dlya_svyazyvaniya_ammoniya_ammiaka_500ml/,https://axolotl.ru/upload/iblock/a1b/umz89hueyemka9gkvw5mo9mrcfmvr94f/%D0%B0%D0%BC%D0%BC%D0%B8%D0%B0%D0%BA%D0%B0%2C%20500%D0%BC%D0%BB.jpeg
24406,"AquaPlus Аквариум LUX LED Ф115 белое дерево (81х36х49 см) стекло 6 мм, фигурный, 98 л.,",26419,"Аквариум AquaPlus LUX LED Ф115 белое дерево (81х36х49 см) стекло 6 мм, фигурный, 98 л., со светодиодным модулем AQUAEL LEDDY TUBE Retro Fit Sunny 1х16 W / 700 мм, аквар. коврик

LUX Ф115 – оптимальный аквариум для современной молодой семьи. Благодаря своим габаритам он впишется в любое, даже ограниченное по площади, помещение. Этот аквариум выдержит не один переезд. Наиболее выигрышно в нем будут смотреться средние по размеру рыбы, например, радужницы, гурами. Количество света и глубина аквариума также являются достаточными для роста живых растений.
Аквариумный завод Aqua Plus является первым в России производством полного цикла. Изучив опыт европейских коллег и учитывая российскую специфику, компания Aqua Plus объединила в своем производстве все современные достижения аквариумистики. Завод Aqua Plus оснащён уникальным оборудованием, некоторые модели которого были спроектированы специально для компании и не имеют аналогов. Сквозной контроль на всех этапах изготовления, квалифицированные сотрудники и отработанные технологии обеспечивают высочайшую надежность и качество наших аквариумов.",4627163990076,https://axolotl.ru/catalog/akvariumy/akvariumy_ot_100_litrov/aquaplus_akvarium_lux_led_f115_beloe_derevo_81kh36kh49_sm_steklo_6_mm_figurnyy_98_l_/,https://axolotl.ru/upload/iblock/633/92dlq4f0z7vcuvxwoc7bci3l29v436hx/AquaPlus%20%D0%90%D0%BA%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC%20LUX%20LED%20%D0%A4115%20%D0%B1%D0%B5%D0%BB%D0%BE%D0%B5%20%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%20%2881%D1%8536%D1%8549%20%D1%81%D0%BC%29%20%D1%81%D1%82%D0%B5%D0%BA%D0%BB%D0%BE%206%20%D0%BC%D0%BC%2C%20%D1%84%D0%B8%D0%B3%D1%83%D1%80%D0%BD%D1%8B%D0%B9%2C%2098%20%D0%BB.%2C.jpeg
